0
0
0
0
0
0
1.10
0
0.10
0
0
0
0
0.50
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.49
0
0
0
0
0.43
0
0
0
0
0
0.07
0
0
0.26
0
0
0
0
0
0
0
0
0
0
0
0
0
1.38
0
0
0
0.40
0
0
3.27
0
0
0.16
0
0
0
0
0
0
0
0
0
0
0
0
0.28
0.72
0
0
0
0
1.26
0
0
0
0
0
0.18
1.23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.48
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15
0
0
0
0
0
0
0.89
0
0
0
0
0
3.89
0
0
0
0
0
0.07
0
2.27
0
0
0
0
0
0
0
0
0
0
0.91
0
0
0
0
0
0
0
0
0
0
