0
0
0
0
0
0
824.38
0
74.06
0
0
0
0
359.68
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
345.43
0
0
0
0
337.30
0
0
0
0
0
53.88
0
0
202.90
0
0
0
0
0
0
0
0
0
0
0
0
0
086.58
0
0
0
304.14
0
0
477.91
0
0
125.54
0
0
0
0
0
0
0
0
0
0
0
0
208.45
564.98
0
0
0
0
983.25
0
0
0
0
0
136.30
961.41
0
0
0
0
0
0
0
0
0
0
0
0
0
0
331.51
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
113.89
0
0
0
0
0
0
701.00
0
0
0
0
0
2902.47
0
0
0
0
0
50.80
0
1538.80
0
0
0
0
0
0
0
0
0
0
680.57
0
0
0
0
0
0
0
0
0
0
